   0.059541,   0.002335, 1, 1, 0
   0.258503,   0.331487, 1, 1, 1
   0.277562,   0.452537, 1, 1, 2
   0.360815,   0.426978, 1, 1, 3
   0.015534,   0.434333, 1, 1, 4
   0.372671,   0.368185, 1, 1, 5
   0.390036,   0.482597, 1, 1, 6
   0.215854,   0.010529, 1, 1, 7
   0.019562,   0.208331, 1, 1, 8
   0.422385,   0.304631, 1, 1, 9
   0.004456,   0.188937, 1, 2, 0
   0.213107,   0.052338, 1, 2, 1
   0.121431,   0.094469, 1, 2, 2
   0.007340,   0.063233, 1, 2, 3
   0.322255,   0.353277, 1, 2, 4
   0.369711,   0.069657, 1, 2, 5
   0.098680,   0.450767, 1, 2, 6
   0.121294,   0.195972, 1, 2, 7
   0.468055,   0.033875, 1, 2, 8
   0.020447,   0.086763, 1, 2, 9
   0.265827,   0.285588, 1, 3, 0
   0.474662,   0.460685, 1, 3, 1
   0.302358,   0.349248, 1, 3, 2
   0.353948,   0.308568, 1, 3, 3
   0.042725,   0.275990, 1, 3, 4
   0.100084,   0.136294, 1, 3, 5
   0.398703,   0.476692, 1, 3, 6
   0.327001,   0.390936, 1, 3, 7
   0.082429,   0.105638, 1, 3, 8
   0.091875,   0.177951, 1, 3, 9
   0.300877,   0.303578, 1, 4, 0
   0.274769,   0.172992, 1, 4, 1
   0.292302,   0.175647, 1, 4, 2
   0.108782,   0.032975, 1, 4, 3
   0.473945,   0.029389, 1, 4, 4
   0.340215,   0.455558, 1, 4, 5
   0.424399,   0.445167, 1, 4, 6
   0.011414,   0.413016, 1, 4, 7
   0.058457,   0.295552, 1, 4, 8
   0.224628,   0.092531, 1, 4, 9
   0.083116,   0.331518, 1, 5, 0
   0.235859,   0.187488, 1, 5, 1
   0.247227,   0.040192, 1, 5, 2
   0.084459,   0.312047, 1, 5, 3
   0.137484,   0.072587, 1, 5, 4
   0.183917,   0.258824, 1, 5, 5
   0.314351,   0.092729, 1, 5, 6
   0.069215,   0.317128, 1, 5, 7
   0.059174,   0.309133, 1, 5, 8
   0.447227,   0.311513, 1, 5, 9
   0.225391,   0.176059, 1, 6, 0
   0.423484,   0.158434, 1, 6, 1
   0.370367,   0.306020, 1, 6, 2
   0.170489,   0.159701, 1, 6, 3
   0.490883,   0.309987, 1, 6, 4
   0.054688,   0.453712, 1, 6, 5
   0.308461,   0.132494, 1, 6, 6
   0.275196,   0.491737, 1, 6, 7
   0.290043,   0.345144, 1, 6, 8
   0.273167,   0.455833, 1, 6, 9
   0.028519,   0.303838, 1, 7, 0
   0.228046,   0.135943, 1, 7, 1
   0.310185,   0.345556, 1, 7, 2
   0.183780,   0.330495, 1, 7, 3
   0.146120,   0.461234, 1, 7, 4
   0.101534,   0.258976, 1, 7, 5
   0.125322,   0.366094, 1, 7, 6
   0.231708,   0.107393, 1, 7, 7
   0.365774,   0.457816, 1, 7, 8
   0.261295,   0.365316, 1, 7, 9
   0.391653,   0.401297, 1, 8, 0
   0.491478,   0.148898, 1, 8, 1
   0.402258,   0.074556, 1, 8, 2
   0.401190,   0.403433, 1, 8, 3
   0.183764,   0.347265, 1, 8, 4
   0.327413,   0.219257, 1, 8, 5
   0.394049,   0.085466, 1, 8, 6
   0.150347,   0.391073, 1, 8, 7
   0.334859,   0.149248, 1, 8, 8
   0.499657,   0.484657, 1, 8, 9
   0.259937,   0.150973, 1, 9, 0
   0.369589,   0.283635, 1, 9, 1
   0.288014,   0.433860, 1, 9, 2
   0.263264,   0.305547, 1, 9, 3
   0.109316,   0.077958, 1, 9, 4
   0.343816,   0.045212, 1, 9, 5
   0.356939,   0.240467, 1, 9, 6
   0.171267,   0.240299, 1, 9, 7
   0.404425,   0.189090, 1, 9, 8
   0.433707,   0.420096, 1, 9, 9
   0.437980,   0.363333, 1, 10, 0
   0.097993,   0.380652, 1, 10, 1
   0.455772,   0.307347, 1, 10, 2
   0.399084,   0.450294, 1, 10, 3
   0.120272,   0.260716, 1, 10, 4
   0.039780,   0.037888, 1, 10, 5
   0.040742,   0.403265, 1, 10, 6
   0.304005,   0.051255, 1, 10, 7
   0.498741,   0.386252, 1, 10, 8
   0.073335,   0.187198, 1, 10, 9
   0.477943,   0.462852, 1, 11, 0
   0.419715,   0.198825, 1, 11, 1
   0.363836,   0.021607, 1, 11, 2
   0.072404,   0.315084, 1, 11, 3
   0.451133,   0.053208, 1, 11, 4
   0.013901,   0.177539, 1, 11, 5
   0.427665,   0.062318, 1, 11, 6
   0.492210,   0.377905, 1, 11, 7
   0.102205,   0.085283, 1, 11, 8
   0.142184,   0.085481, 1, 11, 9
   0.269673,   0.071168, 1, 12, 0
   0.250446,   0.445075, 1, 12, 1
   0.333883,   0.488258, 1, 12, 2
   0.201205,   0.126848, 1, 12, 3
   0.451316,   0.220859, 1, 12, 4
   0.153613,   0.348638, 1, 12, 5
   0.153735,   0.286656, 1, 12, 6
   0.075441,   0.228199, 1, 12, 7
   0.194125,   0.090608, 1, 12, 8
   0.486870,   0.370901, 1, 12, 9
   0.231037,   0.117662, 1, 13, 0
   0.013733,   0.497307, 1, 13, 1
   0.157504,   0.284596, 1, 13, 2
   0.068269,   0.427588, 1, 13, 3
   0.040055,   0.391043, 1, 13, 4
   0.071336,   0.197421, 1, 13, 5
   0.236484,   0.381018, 1, 13, 6
   0.355810,   0.499367, 1, 13, 7
   0.290486,   0.097810, 1, 13, 8
   0.358297,   0.015442, 1, 13, 9
   0.431113,   0.104799, 1, 14, 0
   0.286290,   0.025254, 1, 14, 1
   0.152911,   0.086961, 1, 14, 2
   0.033082,   0.213901, 1, 14, 3
   0.085893,   0.487190, 1, 14, 4
   0.033921,   0.337865, 1, 14, 5
   0.095933,   0.363882, 1, 14, 6
   0.387747,   0.320821, 1, 14, 7
   0.480064,   0.095125, 1, 14, 8
   0.322515,   0.406348, 1, 14, 9
   0.389822,   0.421820, 1, 15, 0
   0.265660,   0.097032, 1, 15, 1
   0.054276,   0.434516, 1, 15, 2
   0.286671,   0.151141, 1, 15, 3
   0.387930,   0.435187, 1, 15, 4
   0.362463,   0.099351, 1, 15, 5
   0.497505,   0.007675, 1, 15, 6
   0.310597,   0.473045, 1, 15, 7
   0.190860,   0.151995, 1, 15, 8
   0.367956,   0.409079, 1, 15, 9
   0.498390,   0.499840, 1, 16, 0
   0.421515,   0.313375, 1, 16, 1
   0.425605,   0.372152, 1, 16, 2
   0.274022,   0.112779, 1, 16, 3
   0.105318,   0.228305, 1, 16, 4
   0.347005,   0.307851, 1, 16, 5
   0.323812,   0.345815, 1, 16, 6
   0.344076,   0.144900, 1, 16, 7
   0.060410,   0.099077, 1, 16, 8
   0.062318,   0.359442, 1, 16, 9
