   0.032934,   0.029513, 1, 1, 0
  -1.598686,   1.454578, 1, 1, 1
  -1.324876,   1.172939, 1, 1, 2
  -0.460340,   0.928341, 1, 1, 3
  -1.752330,   1.091693, 1, 1, 4
  -1.538583,   2.212383, 1, 1, 5
  -0.303000,   1.204457, 1, 1, 6
  -2.181938,   1.506531, 1, 1, 7
  -1.823387,   0.955954, 1, 1, 8
   0.327591,   1.247275, 1, 1, 9
  -0.486791,  -7.532214, 1, 2, 0
   6.814921,   7.989558, 1, 2, 1
   1.721333,   7.710339, 1, 2, 2
   0.721204,   5.504046, 1, 2, 3
   2.268850,   9.146033, 1, 2, 4
  -0.137336,   6.272350, 1, 2, 5
   1.618208,   7.669378, 1, 2, 6
   1.015804,  10.510414, 1, 2, 7
   2.752481,   8.970084, 1, 2, 8
   2.707169,   6.840948, 1, 2, 9
   0.264128,  -1.089924, 1, 3, 0
  -0.514397,  -0.554829, 1, 3, 1
  -0.658979,  -0.477709, 1, 3, 2
  -0.674852,  -1.020272, 1, 3, 3
  -0.839379,  -0.613909, 1, 3, 4
  -1.110625,  -0.414412, 1, 3, 5
  -0.672109,  -0.938254, 1, 3, 6
  -0.827562,  -0.325500, 1, 3, 7
  -0.990282,  -0.772662, 1, 3, 8
  -0.782420,  -1.671431, 1, 3, 9
   1.956097,   0.705030, 1, 4, 0
   1.060378,  -0.902829, 1, 4, 1
  -0.690395,  -0.848321, 1, 4, 2
  -0.583339,  -0.254879, 1, 4, 3
   0.013101,  -1.026274, 1, 4, 4
  -0.282056,  -0.593147, 1, 4, 5
  -0.305292,  -0.171080, 1, 4, 6
  -0.428739,   0.058082, 1, 4, 7
  -0.636268,  -0.845700, 1, 4, 8
   0.028520,   0.391162, 1, 4, 9
  -0.307645,   0.021716, 1, 5, 0
  -1.395595,  -0.251132, 1, 5, 1
  -1.064721,  -0.404301, 1, 5, 2
  -1.217738,   0.053593, 1, 5, 3
  -0.996359,  -0.465837, 1, 5, 4
  -1.518284,   0.252176, 1, 5, 5
  -1.162123,  -0.163351, 1, 5, 6
  -1.193686,   0.214414, 1, 5, 7
  -1.202329,   0.097481, 1, 5, 8
  -0.740238,   0.319752, 1, 5, 9
   3.440731,  -0.203897, 1, 6, 0
   0.396363,  -0.877209, 1, 6, 1
   0.321565,  -1.280909, 1, 6, 2
   0.041983,  -0.860801, 1, 6, 3
   0.029597,  -1.160552, 1, 6, 4
   0.058026,  -0.698670, 1, 6, 5
  -0.184169,  -1.256427, 1, 6, 6
  -0.563807,  -1.894527, 1, 6, 7
  -0.121049,  -1.646840, 1, 6, 8
  -0.074103,  -0.419535, 1, 6, 9
   1.744833,   2.806168, 1, 7, 0
  -0.088250,  -0.739921, 1, 7, 1
   0.005878,  -0.677920, 1, 7, 2
   0.129931,  -0.180690, 1, 7, 3
   0.592943,  -1.391057, 1, 7, 4
   0.064326,  -0.278137, 1, 7, 5
  -0.464900,  -0.413036, 1, 7, 6
   0.356194,  -2.312475, 1, 7, 7
   0.902975,  -1.648412, 1, 7, 8
   0.033301,  -0.970441, 1, 7, 9
  -1.159893,   0.843935, 1, 8, 0
   1.661728,   5.371880, 1, 8, 1
   1.340534,   2.036332, 1, 8, 2
  -0.263971,   2.476438, 1, 8, 3
   1.896575,   2.725654, 1, 8, 4
   1.600680,   2.877538, 1, 8, 5
  -1.177871,   2.182361, 1, 8, 6
   3.054364,   3.073093, 1, 8, 7
   1.577319,   2.189500, 1, 8, 8
   0.379951,  -0.121319, 1, 8, 9
   2.737921,  -0.427804, 1, 9, 0
  -1.012464,  -0.112131, 1, 9, 1
  -1.334807,  -0.282297, 1, 9, 2
   0.412942,   0.451131, 1, 9, 3
  -1.047375,   0.568870, 1, 9, 4
  -0.405490,  -0.516377, 1, 9, 5
  -0.561151,  -1.090857, 1, 9, 6
   0.086550,  -0.657827, 1, 9, 7
  -0.307725,   0.127145, 1, 9, 8
  -1.068162,  -0.205680, 1, 9, 9
   1.092867,  -0.682992, 1, 10, 0
  -0.923876,  -0.379127, 1, 10, 1
  -0.072560,  -0.506100, 1, 10, 2
  -0.049649,  -0.465064, 1, 10, 3
  -0.237578,  -0.785899, 1, 10, 4
  -0.755025,  -0.776073, 1, 10, 5
  -0.567616,  -0.796667, 1, 10, 6
   0.171910,  -1.430922, 1, 10, 7
  -0.260041,  -0.899267, 1, 10, 8
  -0.256944,  -1.401914, 1, 10, 9
  -1.137720,   3.750469, 1, 11, 0
   0.511125,  -2.693439, 1, 11, 1
  -0.239182,  -2.145106, 1, 11, 2
  -1.577120,  -2.011800, 1, 11, 3
   0.716990,  -3.004896, 1, 11, 4
  -0.690907,  -2.172534, 1, 11, 5
  -0.165469,  -2.600969, 1, 11, 6
   0.124532,  -2.541734, 1, 11, 7
  -0.927840,  -2.422125, 1, 11, 8
  -0.297797,  -2.368761, 1, 11, 9
